"USDCHF,Date:2020.09.15,16:28:06,TypeY:B  Closing Price : 0.0 Current TVA1 : 42.68 Current TVA2 : 0.0 Current TVA3 : 38.82 Current TVA4 : 80.0 Previous TVA1 : 8.44 Previous TVA2 : 0.0 Previous TVA3 : 88.92 Previous TVA4 : 0.0"
"USDCHF,Date:2020.09.15,23:00:03,TypeY:B  Closing Price : 0.0 Current TVA1 : 42.68 Current TVA2 : 0.0 Current TVA3 : 38.82 Current TVA4 : 80.0 Previous TVA1 : 8.44 Previous TVA2 : 0.0 Previous TVA3 : 88.92 Previous TVA4 : 0.0"
"USDCHF,Date:2020.09.15,23:15:03,TypeY:DO NOTHING  Closing Price : 0.0 Current TVA1 : 42.68 Current TVA2 : 0.0 Current TVA3 : 38.82 Current TVA4 : 80.0 Previous TVA1 : 8.44 Previous TVA2 : 0.0 Previous TVA3 : 88.92 Previous TVA4 : 0.0"
