Date & Time,Index 1,Index 2,Index 3,Index 4,Index 5,Open Price,High Price,Low Price,Close Price,VA1,VA2,VA3,VA4,VA5,EST,TVA1,TVA2,TVA3,TVA4,ROC1,ROC2,ROC3,ROC4
2020.04.15 04:00,0,0,100.85,0,0,0.95993,0.96057,0.95985,0.96003,0,0,-9867.49,0,0,21:00,-5802.9,-7614.01,-7662.75,-9867.49,-1450.72,-1903.5,-1915.69,-2466.87
2020.04.15 05:00,0,0,100.85,0,0,0.96002,0.96038,0.95997,0.96038,0,0,-15083.79,0,0,22:00,-5934.11,-11772.83,-14014.96,-15083.79,-1483.53,-2943.21,-3503.74,-3770.95
2020.04.15 06:00,47.39,0,53.47,0,0,0.96039,0.96111,0.9603,0.96082,4864.97,0,1681.19,0,0,23:00,534.09,1452.21,4001.85,6546.16,133.52,363.05,1000.46,1636.54
2020.04.15 07:00,95.3,0,5.55,0,0,0.96083,0.96113,0.96069,0.96091,12184.01,0,494.35,0,0,0:00,2808.59,5987.06,9418.24,12678.36,702.15,1496.77,2354.56,3169.59
2020.04.15 08:00,79.98,0,0,10.62,10.26,0.96091,0.96179,0.96076,0.96174,14774.24,0,0,2002.43,1489.14,1:00,4574.1,9120.3,13425.72,18265.8,1143.53,2280.07,3356.43,4566.45
2020.04.15 09:00,47.68,0,0,25.43,27.73,0.96169,0.96268,0.96139,0.96187,9163.81,0,0,4711.28,5826.9,2:00,4763.03,9577.32,14996.29,19701.99,1190.76,2394.33,3749.07,4925.5
2020.04.15 10:00,14.49,0,0,16.88,69.49,0.96187,0.96428,0.96102,0.96427,1163.59,0,0,1840.97,21045.67,3:00,2442.84,7469.71,14439.11,24050.23,610.71,1867.43,3609.78,6012.56
2020.04.15 11:00,0,0,0,0,100.85,0.96426,0.96481,0.96333,0.96398,0,0,0,0,33045.38,4:00,8612.59,15947.96,23260.7,33045.38,2153.15,3986.99,5815.18,8261.34
2020.04.15 12:00,0,0,0,0,100.85,0.96398,0.96417,0.9632,0.96372,0,0,0,0,43333.31,5:00,11987.01,22374.66,31830.11,43333.31,2996.75,5593.66,7957.53,10833.33
2020.04.15 13:00,0,0,0,0,100.85,0.96371,0.96613,0.96345,0.96569,0,0,0,0,46102.05,6:00,9284.74,19521.05,33149.22,46102.05,2321.18,4880.26,8287.31,11525.51
2020.04.15 14:00,0,0,0,0,100.85,0.96568,0.96611,0.96477,0.96513,0,0,0,0,45056.52,7:00,12297.94,24498.55,34373.28,45056.52,3074.49,6124.64,8593.32,11264.13
2020.04.15 15:00,0,0,0,0,100.85,0.96513,0.96997,0.965,0.96965,0,0,0,0,50227.24,8:00,11006.36,24677.92,37667.78,50227.24,2751.59,6169.48,9416.94,12556.81
2020.04.15 16:00,0,0,0,0,100.85,0.96964,0.9697,0.9679,0.96875,0,0,0,0,52514.11,9:00,12774.31,25703.54,38229.94,52514.11,3193.58,6425.89,9557.49,13128.53
2020.04.15 17:00,0,0,0,22.72,78.14,0.96875,0.96884,0.96517,0.96537,0,0,0,2527.95,25595.84,10:00,12075.28,19449.5,24819.94,28123.79,3018.82,4862.38,6204.98,7030.95
2020.04.15 18:00,69.65,31.21,0,0,0,0.96538,0.96559,0.96384,0.96473,8239.07,3760.92,0,0,0,11:00,2487.7,5130.96,8432.65,11999.99,621.92,1282.74,2108.16,3000
2020.04.15 19:00,77.87,22.98,0,0,0,0.96472,0.96527,0.9633,0.96411,11065.75,3214.25,0,0,0,12:00,3472.68,6867.93,10566.33,14280,868.17,1716.98,2641.58,3570
2020.04.15 20:00,31.7,64.01,0,5.15,0,0.96411,0.96489,0.96331,0.96428,-896.07,-2371.86,0,-57.21,0,13:00,-703.14,-1363.11,-2281.93,-3325.14,-175.79,-340.78,-570.48,-831.28
2020.04.15 21:00,12.72,76.53,2.64,8.97,0,0.96426,0.96439,0.9621,0.96355,-591.74,-5075.43,-41.11,-454.14,0,14:00,-989.49,-2812.3,-4765.75,-6162.43,-247.37,-703.08,-1191.44,-1540.61
2020.04.15 22:00,41.48,34.31,25.06,0,0,0.96357,0.9648,0.96348,0.96458,-5694.48,-4455.05,-3090.46,0,0,15:00,-3401.14,-6676.59,-9866.54,-13239.99,-850.28,-1669.15,-2466.64,-3310
2020.04.15 23:00,0,0,100.85,0,0,0.96462,0.9648,0.96427,0.96443,0,0,-13941.26,0,0,16:00,-3433.85,-6918.06,-10466.76,-13941.26,-858.46,-1729.52,-2616.69,-3485.32
2020.04.16 00:00,0,0,100.85,0,0,0.96425,0.96514,0.96424,0.96451,0,0,-12025.34,0,0,17:00,-3213.22,-5932.96,-8974.85,-12025.34,-803.3,-1483.24,-2243.71,-3006.34
2020.04.16 01:00,0,1.65,99.2,0,0,0.96449,0.96519,0.96422,0.96515,0,-19.55,-12122.09,0,0,18:00,-3284.72,-6562.08,-9700.54,-12141.64,-821.18,-1640.52,-2425.14,-3035.41
2020.04.16 02:00,0,0,100.85,0,0,0.96514,0.96544,0.96492,0.96508,0,0,-5278.27,0,0,19:00,-1159.63,-2280.53,-3687.51,-5278.27,-289.91,-570.13,-921.88,-1319.57
2020.04.16 03:00,0,71.7,29.15,0,0,0.9651,0.96701,0.96494,0.96661,0,-4452.78,-1838.94,0,0,20:00,-1732.34,-2911.09,-4359.48,-6291.72,-433.08,-727.77,-1089.87,-1572.93
2020.04.16 04:00,29.07,71.79,0,0,0,0.96661,0.96761,0.96614,0.96754,-204.58,783.38,0,0,0,21:00,22.13,-19.11,-230.11,578.8,5.53,-4.78,-57.53,144.7
2020.04.16 05:00,9.18,89.15,0,0,2.51,0.96755,0.96763,0.96681,0.96682,-62.77,-3895.61,0,0,0.45,22:00,-583.14,-1734.72,-2842.9,-3957.93,-145.79,-433.68,-710.73,-989.48
2020.04.16 06:00,42.66,51.08,0,0,7.11,0.96683,0.96793,0.96678,0.96773,-315.03,-2343.99,0,0,15.41,23:00,-958.3,-1402.9,-2546.25,-2643.6,-239.57,-350.73,-636.56,-660.9
2020.04.16 07:00,54,2.92,0,0,43.92,0.96773,0.96838,0.96707,0.9672,9179.93,336.96,0,0,11116.09,0:00,5239.77,11047.72,16612.5,20632.99,1309.94,2761.93,4153.13,5158.25
2020.04.16 08:00,44.82,20.49,0,35.54,0,0.96719,0.96764,0.96634,0.96663,2889.4,-673.01,0,608.66,0,1:00,3017.25,3758.3,3689.22,2825.05,754.31,939.58,922.3,706.26
2020.04.16 09:00,24.8,71.83,0,4.22,0,0.96662,0.96703,0.96487,0.96624,-491.61,18.98,0,-32.2,0,2:00,-733.51,-1042.93,-873.92,-504.83,-183.38,-260.73,-218.48,-126.21
2020.04.16 10:00,35.34,60.78,0,0,4.73,0.96624,0.96813,0.96571,0.96739,-750.3,-1601.58,0,0,14.04,3:00,-68.24,-797.1,-1499.74,-2337.85,-17.06,-199.28,-374.94,-584.46
2020.04.16 11:00,7.66,93.19,0,0,0,0.96738,0.9678,0.96599,0.96601,-189.85,-2270.06,0,0,0,4:00,-593.73,-1510.47,-1971.39,-2459.92,-148.43,-377.62,-492.85,-614.98
2020.04.16 12:00,3.41,89.52,7.91,0,0,0.96608,0.96855,0.96608,0.96763,-119.88,-9395.68,-821.99,0,0,5:00,-2415.35,-4757.71,-7388.95,-10337.56,-603.84,-1189.43,-1847.24,-2584.39
2020.04.16 13:00,7.7,55.65,37.51,0,0,0.96762,0.96883,0.96606,0.96657,-47.8,-5043.07,-2992.34,0,0,6:00,-1986.44,-4367.49,-6289.28,-8083.21,-496.61,-1091.87,-1572.32,-2020.8
2020.04.16 14:00,0,0,100.85,0,0,0.96656,0.96721,0.96581,0.96612,0,0,-20182.28,0,0,7:00,-4304.17,-10005.53,-14971.16,-20182.28,-1076.04,-2501.38,-3742.79,-5045.57
2020.04.16 15:00,40.15,49.84,10.87,0,0,0.96614,0.96658,0.96459,0.96576,-8419.53,-10571.78,-2052.87,0,0,8:00,-5630.25,-10669.8,-15644.83,-21044.17,-1407.56,-2667.45,-3911.21,-5261.04
2020.04.16 16:00,8.9,23.18,68.76,0,0,0.96577,0.96704,0.96533,0.96645,-1185.44,-4077.16,-8572.41,0,0,9:00,-5027.23,-8470.74,-11160.23,-13835.02,-1256.81,-2117.68,-2790.06,-3458.76
2020.04.16 17:00,11.31,22.29,67.26,0,0,0.96644,0.96907,0.96535,0.96865,421.49,-1005.02,-9916.5,0,0,10:00,-3267.99,-7433.96,-10203.06,-10500.03,-817,-1858.49,-2550.76,-2625.01
2020.04.16 18:00,0,0,0,0,100.85,0.96863,0.97048,0.9684,0.96937,0,0,0,0,24398.88,11:00,5109.26,12320.82,18899.3,24398.88,1277.32,3080.2,4724.82,6099.72
2020.04.16 19:00,5.07,0,0,0,95.79,0.96937,0.97148,0.96869,0.96996,6.44,0,0,0,27172.23,12:00,4995.32,13314.45,21918.1,27178.66,1248.83,3328.61,5479.52,6794.66
2020.04.16 20:00,0,0,0,5.69,95.16,0.96997,0.9702,0.9686,0.96931,0,0,0,69.92,12913.15,13:00,5834.31,8638.23,10765.52,12983.07,1458.58,2159.56,2691.38,3245.77
2020.04.16 21:00,0,0,0,6.48,94.37,0.96935,0.9694,0.96853,0.96903,0,0,0,-131.33,4346.27,14:00,713.89,1558.72,2532.29,4214.94,178.47,389.68,633.07,1053.73
2020.04.16 22:00,30.67,0,0,59.19,11,0.96935,0.9694,0.96857,0.96883,-465.24,0,0,812.24,70.32,15:00,65.75,244.31,344.41,417.32,16.44,61.08,86.1,104.33
2020.04.16 23:00,15.13,0,0,10.63,75.1,0.96883,0.97036,0.96877,0.97021,-261.2,0,0,127.6,5800.01,16:00,-133.89,462.62,3009.61,5666.4,-33.47,115.66,752.4,1416.6
2020.04.17 00:00,1.98,42.48,0,1.12,55.29,0.97022,0.97022,0.96757,0.96794,-46.72,-390.04,0,13.5,5729.96,17:00,3033.58,5318.19,5259.04,5306.69,758.39,1329.55,1314.76,1326.67
2020.04.17 01:00,0,100.85,0,0,0,0.96792,0.96944,0.96792,0.96889,0,-977.67,0,0,0,18:00,-174.01,-469.44,-744.11,-977.67,-43.5,-117.36,-186.03,-244.42
2020.04.17 02:00,0,100.85,0,0,0,0.96892,0.9694,0.96855,0.96906,0,-1153.77,0,0,0,19:00,-394.48,-705.51,-838.49,-1153.77,-98.62,-176.38,-209.62,-288.44
2020.04.17 03:00,0,100.85,0,0,0,0.96907,0.96946,0.96848,0.9687,0,-717.28,0,0,0,20:00,-401.37,-805.71,-753.78,-717.28,-100.34,-201.43,-188.45,-179.32
2020.04.17 04:00,0,79.51,21.35,0,0,0.9687,0.96881,0.96737,0.96791,0,-6620.53,-2286.89,0,0,21:00,-1012.84,-3258.49,-6070.7,-8907.41,-253.21,-814.62,-1517.67,-2226.85
2020.04.17 05:00,0,100.85,0,0,0,0.96793,0.96864,0.96773,0.9681,0,-7411.08,0,0,0,22:00,-1845.99,-3435.09,-5188.1,-7411.08,-461.5,-858.77,-1297.03,-1852.77
2020.04.17 06:00,0,13.59,87.26,0,0,0.96809,0.96858,0.96791,0.96858,0,-1990.93,-17011.22,0,0,23:00,-5384.36,-10459.2,-14874.37,-19002.15,-1346.09,-2614.8,-3718.59,-4750.54
2020.04.17 07:00,0,82.88,17.97,0,0,0.9686,0.96891,0.96785,0.96816,0,-11232.43,-1151.71,0,0,0:00,-1651.56,-4327.34,-8267.08,-12384.14,-412.89,-1081.84,-2066.77,-3096.03
2020.04.17 08:00,0,2,98.85,0,0,0.96818,0.96883,0.96815,0.96854,0,-46.93,-14610.61,0,0,1:00,-4622.29,-7913.51,-11129.44,-14657.53,-1155.57,-1978.38,-2782.36,-3664.38
2020.04.17 09:00,0,85.05,15.8,0,0,0.96854,0.9702,0.96851,0.96919,0,-6569.67,-1289.06,0,0,2:00,-1987.9,-3779.44,-5693.79,-7858.73,-496.98,-944.86,-1423.45,-1964.68
2020.04.17 10:00,11.85,11.96,4.1,0,72.94,0.9692,0.97219,0.9689,0.97132,397.29,-668.68,-38.82,0,18178.37,3:00,655.55,5659.59,11877.96,17868.16,163.89,1414.9,2969.49,4467.04
2020.04.17 11:00,0,0,0,0,100.85,0.97131,0.97206,0.97035,0.9709,0,0,0,0,25160.43,4:00,7637.23,15016.6,20180.04,25160.43,1909.31,3754.15,5045.01,6290.11
2020.04.17 12:00,0,0,0,0,100.85,0.97091,0.97204,0.97086,0.97177,0,0,0,0,38793.86,5:00,9019.34,18135.57,27960.73,38793.86,2254.84,4533.89,6990.18,9698.47
2020.04.17 13:00,2.98,2.26,0,5.2,90.4,0.97176,0.97233,0.97018,0.97031,46.96,16.33,0,206.17,33700.93,6:00,11676.77,22422.93,30439.84,33970.39,2919.19,5605.73,7609.96,8492.6
2020.04.17 14:00,13.61,68.8,18.44,0,0,0.97031,0.97044,0.96875,0.96896,371.58,-1645.28,-1076.14,0,0,7:00,17.3,-1195.67,-1570.31,-2349.85,4.33,-298.92,-392.58,-587.46
2020.04.17 15:00,6.29,5.7,88.87,0,0,0.96897,0.96936,0.96686,0.96754,-507.84,-400.66,-27654.07,0,0,8:00,-5226.29,-13853.19,-21100.35,-28562.57,-1306.57,-3463.3,-5275.09,-7140.64
2020.04.17 16:00,0,0,100.85,0,0,0.96755,0.96809,0.96606,0.96621,0,0,-39504.9,0,0,9:00,-9840.69,-21010.84,-28882.91,-39504.9,-2460.17,-5252.71,-7220.73,-9876.23
2020.04.17 17:00,0,0,100.85,0,0,0.96622,0.96736,0.96555,0.96591,0,0,-55744.66,0,0,10:00,-14382.58,-28539.34,-42353.27,-55744.66,-3595.64,-7134.84,-10588.32,-13936.17
2020.04.17 18:00,0,0,100.85,0,0,0.96596,0.96704,0.96581,0.9662,0,0,-54690.23,0,0,11:00,-13277.22,-26056.62,-39547.83,-54690.23,-3319.3,-6514.15,-9886.96,-13672.56
2020.04.17 19:00,0,0,100.85,0,0,0.96619,0.96821,0.96608,0.96746,0,0,-37440.86,0,0,12:00,-14946.9,-24876.35,-30764.92,-37440.86,-3736.72,-6219.09,-7691.23,-9360.22
2020.04.17 20:00,0,0,100.85,0,0,0.96745,0.96749,0.96625,0.96684,0,0,-33165.01,0,0,13:00,-6036.99,-13064.59,-23111.47,-33165.01,-1509.25,-3266.15,-5777.87,-8291.25
2020.04.17 21:00,0,0,100.85,0,0,0.96684,0.96774,0.96683,0.9674,0,0,-20649.26,0,0,14:00,-5987.58,-10663.42,-15795.61,-20649.26,-1496.89,-2665.86,-3948.9,-5162.31
2020.04.17 22:00,0,0,100.85,0,0,0.96746,0.96781,0.96714,0.96743,0,0,-12815.56,0,0,15:00,-3171.03,-5926.23,-9082.81,-12815.56,-792.76,-1481.56,-2270.7,-3203.89
2020.04.17 23:00,0,0,84.67,0,0,0.96743,0.96782,0.96684,0.96696,0,0,-8789.78,0,0,16:00,-1153.15,-3875.46,-6999.29,-8789.78,-288.29,-968.87,-1749.82,-2197.45
2020.04.17 22:00,0,0,0,0,0,0.96746,0.96781,0.96714,0.96743,0,0,0,0,0,15:00,0,0,0,0,0,0,0,0
2020.04.20 08:00,0.03,0,0,0,0,0.96737,0.96895,0.96736,0.96882,-8.07,0,0,0,0,1:00,0,0,0,-8.07,0,0,0,-2.02
2020.04.20 07:00,100.85,0,0,0,0,0.96824,0.96825,0.96727,0.96738,-8.07,0,0,0,0,0:00,0,0,0,-8.07,0,0,0,-2.02
2020.04.20 08:00,0,100.85,0,0,0,0.96737,0.96895,0.96736,0.96878,0,3541.19,0,0,0,1:00,0,0,0,3541.19,0,0,0,885.3
2020.04.20 09:00,39.61,61.25,0,0,0,0.96875,0.96997,0.96848,0.96861,6166.42,7795.25,0,0,0,2:00,3611.17,7478.35,10582.52,13961.66,902.79,1869.59,2645.63,3490.41
2020.04.20 10:00,0,30.3,70.55,0,0,0.96861,0.96895,0.96739,0.96745,0,-540.3,-3221.31,0,0,3:00,-390.4,-1658.3,-2595.3,-3761.61,-97.6,-414.57,-648.83,-940.4
2020.04.20 11:00,30.16,69.1,0.55,1.05,0,0.96745,0.96826,0.96659,0.96665,-4106.21,-2216.69,-1.28,-28.59,0,4:00,-749.32,-1511.17,-2484.96,-6352.78,-187.33,-377.79,-621.24,-1588.19
2020.04.20 12:00,0,0,100.85,0,0,0.96664,0.96683,0.96549,0.96657,0,0,-45690.68,0,0,5:00,-12550.51,-26964.98,-37003.05,-45690.68,-3137.63,-6741.24,-9250.76,-11422.67
2020.04.20 13:00,53.25,7.86,12.31,27.45,0,0.96655,0.96878,0.96655,0.96824,-2615.35,-251.06,-1142.65,-1257.74,0,6:00,-1682.59,-2702.45,-3936.46,-5266.8,-420.65,-675.61,-984.12,-1316.7
2020.04.20 14:00,33.93,29.1,0,37.82,0,0.96824,0.96913,0.96794,0.96877,456.66,-992.12,0,681.23,0,7:00,-453.76,402.3,579.47,145.78,-113.44,100.58,144.87,36.45
2020.04.20 15:00,24.42,23.25,48.56,0,4.64,0.96876,0.96924,0.96755,0.9682,2195.22,-2097.07,-1119.14,0,541.36,8:00,1447.79,3014.47,1699.66,-479.63,361.95,753.62,424.92,-119.91
2020.04.20 16:00,11.71,73.32,5.35,0,10.49,0.9682,0.96913,0.96727,0.96785,-15.77,-507.12,21.31,0,821.42,9:00,-179.55,891.33,539.32,319.85,-44.89,222.83,134.83,79.96
2020.04.20 17:00,2.98,9.36,27.25,61.28,0,0.96787,0.9681,0.96586,0.96621,-5.34,76.34,-4264.22,1924.79,0,10:00,554.43,1469.22,1587.31,-2268.44,138.61,367.31,396.83,-567.11
2020.04.20 18:00,5.31,0,18.61,76.92,0,0.96622,0.96738,0.96603,0.96704,-519.62,0,-4143.35,-1810.47,0,11:00,-5001.59,-6362.12,-5925.71,-6473.44,-1250.4,-1590.53,-1481.43,-1618.36
2020.04.20 19:00,32.73,0,35.18,32.95,0,0.96706,0.96737,0.96607,0.96728,-1302.51,0,-5231.63,723.55,0,12:00,-1131.86,-5788.75,-6245.79,-5810.59,-282.96,-1447.19,-1561.45,-1452.65
2020.04.20 20:00,0,0,0,100.85,0,0.96729,0.96783,0.96696,0.96728,0,0,0,238.04,0,13:00,250.27,156.25,130.58,238.04,62.57,39.06,32.65,59.51
2020.04.20 21:00,0,52.26,0,48.59,0,0.96729,0.96824,0.96704,0.96783,0,-851.33,0,-256.14,0,14:00,175.93,-322.44,-754.4,-1107.47,43.98,-80.61,-188.6,-276.87
2020.04.20 22:00,5.05,95.8,0,0,0,0.96784,0.96847,0.96742,0.96846,-93.02,-2009.8,0,0,0,15:00,-205.12,-513.23,-1235.82,-2102.82,-51.28,-128.31,-308.95,-525.71
2020.04.20 23:00,58.22,42.64,0,0,0,0.96847,0.96856,0.96761,0.96781,-703.14,776.76,0,0,0,16:00,986.71,1028.61,621.82,73.63,246.68,257.15,155.46,18.41
2020.04.21 00:00,0,0,0,2.17,98.69,0.96782,0.96782,0.96698,0.96721,0,0,0,64.01,4932.94,17:00,1115.19,2390.53,3737.65,4996.95,278.8,597.63,934.41,1249.24
2020.04.21 01:00,0,0,0,68.59,32.26,0.96721,0.96802,0.96715,0.9679,0,0,0,2376.22,1300.54,18:00,1006.48,1892.35,2753.73,3676.75,251.62,473.09,688.43,919.19
2020.04.21 02:00,53.85,40.57,0,6.43,0,0.96792,0.96827,0.96781,0.96798,5623.65,4807.46,0,469.36,0,19:00,2736.94,5756.72,8628.36,10900.46,684.24,1439.18,2157.09,2725.11
2020.04.21 03:00,0,11.14,0,0,0,0.96799,0.96838,0.96798,0.9683,0,1405.56,0,0,0,20:00,1405.56,0,0,0,351.39,0,0,0
1970.01.01 00:00,0,60.4,0,40.46,0,0,0,0,0,0,2790.84,0,5.28,0,,2796.12,0,0,0,699.03,0,0,0
2020.04.21 02:00,0,0,0,0,100.85,0.96795,0.9683,0.96784,0.96801,0,0,0,0,13743894876,19:00,13743894876,0,0,0,3435973719,0,0,0
2020.04.21 03:00,25.57,75.29,0,0,0,0.96802,0.969,0.96801,0.96881,373.67,245.61,0,0,0,20:00,-22.21,235.42,735.85,619.28,-5.55,58.86,183.96,154.82
2020.04.21 04:00,48.25,18.78,0,8.97,24.86,0.9688,0.96972,0.96853,0.96966,494.55,409.24,0,313.55,3204.75,21:00,521.57,586.96,1190.48,4422.1,130.39,146.74,297.62,1105.53
2020.04.21 05:00,0,0,0,0,100.85,0.96967,0.97134,0.96951,0.97076,0,0,0,0,26679.06,22:00,7154.85,14898.33,21633.1,26679.06,1788.71,3724.58,5408.27,6669.77
2020.04.21 06:00,0,0,0,0,29.75,0.97076,0.97091,0.97042,0.97082,0,0,0,0,8316.82,23:00,6967.52,8316.82,0,0,1741.88,2079.2,0,0
2020.04.21 03:00,0,0,0,0,100.85,0.96799,0.96839,0.96798,0.96831,0,0,0,0,8786.06,20:00,6967.52,8786.06,0,0,1741.88,2196.51,0,0
2020.04.21 05:00,0,0,0,0,100.85,0.96964,0.97131,0.96948,0.97073,0,0,0,0,1717986899,22:00,0,1717986899,0,0,0,429496724.7,0,0
2020.04.21 06:00,0,0,0,0,100.85,0.97073,0.97088,0.97015,0.97017,0,0,0,0,1.05914E+12,23:00,0,2.86904E+11,6.73451E+11,1.05914E+12,0,71725952606,1.68363E+11,2.64785E+11
2020.04.21 07:00,0,0,0,0,100.85,0.9702,0.97083,0.97004,0.97063,0,0,0,0,1.54619E+12,0:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54619E+12,96744136197,1.93488E+11,2.90125E+11,3.86547E+11
2020.04.21 08:00,0,0,0,0,100.85,0.97063,0.97103,0.96979,0.96989,0,0,0,0,1.54619E+12,1:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54619E+12,96744136973,1.93488E+11,2.90125E+11,3.86547E+11
2020.04.21 09:00,0,0,0,27.58,73.28,0.9699,0.97029,0.96945,0.96994,0,0,0,4.19189E+11,1.12571E+12,2:00,3.86118E+11,7.73094E+11,1.15921E+12,1.5449E+12,96529387362,1.93274E+11,2.89803E+11,3.86225E+11
2020.04.21 10:00,0,0,0,20.37,80.48,0.96994,0.97096,0.96957,0.97067,0,0,0,3.09238E+11,1.23867E+12,3:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54791E+12,96744135611,1.93488E+11,2.90125E+11,3.86977E+11
2020.04.21 11:00,2.6,0,0,22.21,76.04,0.97066,0.97167,0.96928,0.96988,34789234004,0,0,3.38014E+11,1.17038E+12,4:00,3.86547E+11,7.71806E+11,1.15878E+12,1.54318E+12,96636762373,1.92951E+11,2.89696E+11,3.85795E+11
2020.04.21 12:00,60.44,20.97,0.97,14.08,4.41,0.96987,0.97112,0.96905,0.97087,9.31149E+11,3.20834E+11,11596411311,2.14319E+11,64854004536,5:00,3.85688E+11,7.70947E+11,1.15706E+12,1.54275E+12,96422012594,1.92737E+11,2.89266E+11,3.85688E+11
2020.04.21 13:00,63.14,0.81,0,0,36.89,0.97088,0.97157,0.97017,0.97062,9.71951E+11,8160437583,0,0,5.66077E+11,6:00,3.86977E+11,7.73524E+11,1.1605E+12,1.54619E+12,96744135752,1.93381E+11,2.90125E+11,3.86547E+11
2020.04.21 14:00,97.5,0.81,0,0,2.53,0.97063,0.97125,0.97017,0.97062,1.50324E+12,8160437602,0,0,34789234323,7:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54619E+12,96636761636,1.93381E+11,2.90125E+11,3.86547E+11
2020.04.21 15:00,52.06,9.03,0,0,39.75,0.97062,0.97194,0.97008,0.97163,8.00582E+11,1.35291E+11,0,0,6.10315E+11,8:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54619E+12,96636761203,1.93381E+11,2.90125E+11,3.86547E+11
2020.04.21 16:00,0.7,5.86,11.64,26.14,56.5,0.97162,0.97271,0.96752,0.96783,8160437637,88046827077,1.77382E+11,4.01579E+11,8.71019E+11,9:00,3.86977E+11,7.73524E+11,1.16007E+12,1.54619E+12,96744136829,1.93381E+11,2.90018E+11,3.86547E+11
2020.04.21 17:00,72.84,0,5.93,22.07,0,0.96777,0.9697,0.96695,0.96874,1.12227E+12,0,87617329168,3.37155E+11,0,10:00,3.86118E+11,7.73094E+11,1.16007E+12,1.54705E+12,96529386799,1.93274E+11,2.90018E+11,3.86762E+11
2020.04.21 18:00,56.64,0,41.09,3.11,0,0.96874,0.96918,0.96746,0.96918,8.69301E+11,0,6.28783E+11,41661181667,0,11:00,3.84829E+11,7.71376E+11,1.15706E+12,1.53975E+12,96207264314,1.92844E+11,2.89266E+11,3.84936E+11
2020.04.21 19:00,12.23,0,0,88.62,0,0.96918,0.97041,0.96862,0.97036,1.79959E+11,0,0,1.36108E+12,0,12:00,3.82682E+11,7.68799E+11,1.15406E+12,1.54103E+12,95670393890,1.922E+11,2.88514E+11,3.85259E+11
2020.04.21 20:00,69.07,31.79,0,0,0,0.97037,0.97062,0.96998,0.97034,1.06129E+12,4.84902E+11,0,0,0,13:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54619E+12,96529386620,1.93166E+11,2.89803E+11,3.86547E+11
2020.04.21 21:00,93.8,7.05,0,0,0,0.97035,0.97063,0.96936,0.96986,1.44354E+12,1.0222E+11,0,0,0,14:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54576E+12,96529386637,1.93166E+11,2.89803E+11,3.8644E+11
2020.04.21 22:00,100.85,0,0,0,0,0.96986,0.97015,0.96902,0.9694,1.54619E+12,0,0,0,0,15:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54619E+12,96529386778,1.93166E+11,2.89803E+11,3.86547E+11
2020.04.21 23:00,0,0,0,0,100.85,0.96945,0.96969,0.96907,0.96928,0,0,0,0,1.54576E+12,16:00,3.86118E+11,7.72665E+11,1.15964E+12,1.54576E+12,96529387318,1.93166E+11,2.8991E+11,3.8644E+11
2020.04.22 00:00,0,0,0,0.57,100.29,0.96928,0.96928,0.96875,0.96886,0,0,0,2576980299,1.54447E+12,17:00,3.87406E+11,7.73524E+11,1.1605E+12,1.54705E+12,96851509579,1.93381E+11,2.90125E+11,3.86762E+11
2020.04.22 01:00,0,63.4,0,36.73,0.71,0.96908,0.9701,0.96908,0.96986,0,9.75817E+11,0,5.635E+11,6442450734,18:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54576E+12,96529386764,1.93166E+11,2.89803E+11,3.8644E+11
2020.04.22 02:00,0,100.85,0,0,0,0.96986,0.97001,0.9696,0.96969,0,1.54619E+12,0,0,0,19:00,3.86547E+11,7.73094E+11,1.15964E+12,1.54619E+12,96636760754,1.93274E+11,2.8991E+11,3.86547E+11
2020.04.22 03:00,7.14,88.61,5.11,0,0,0.96969,0.97032,0.9693,0.9698,1.06086E+11,1.3658E+12,74732428441,0,0,20:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54662E+12,96636760875,1.93381E+11,2.90125E+11,3.86654E+11
2020.04.22 04:00,58.65,16.96,0,25.23,0,0.9698,0.97024,0.96911,0.97008,9.02373E+11,2.57698E+11,0,3.85688E+11,0,21:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54576E+12,96636760972,1.93381E+11,2.90125E+11,3.8644E+11
2020.04.22 05:00,76.1,24.75,0,0,0,0.97007,0.97024,0.96929,0.9698,1.17038E+12,3.76239E+11,0,0,0,22:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54662E+12,96744135041,1.93488E+11,2.90232E+11,3.86654E+11
2020.04.22 06:00,1.1,77.6,0,22.15,0,0.96981,0.97039,0.96961,0.97018,12455404769,1.19529E+12,0,3.38014E+11,0,23:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54576E+12,96636761146,1.93381E+11,2.90125E+11,3.8644E+11
2020.04.22 07:00,0,100.85,0,0,0,0.97019,0.97044,0.96996,0.97018,0,1.54748E+12,0,0,0,0:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54748E+12,96744135360,1.93488E+11,2.90232E+11,3.86869E+11
